Id,SalePrice
2736,143151.25357082038
2737,119704.08854495747
2738,134186.57077338395
2739,152715.634556512
2740,137985.98727972838
2741,155714.24051122525
2742,159684.54430743493
2743,147579.2294310789
2744,149111.15737944972
2745,135541.72035613802
2746,135526.83099522855
2747,165445.33486721973
2748,143268.56588666444
2749,131031.04915871308
2750,130094.71122648322
2751,127456.05728757818
2752,204331.1555565878
2753,142439.94948476285
2754,192868.5665136744
2755,135994.52847246442
2756,98306.35298866042
2757,64092.41330011893
2758,85048.25935380519
2759,163848.36238139478
2760,126261.09723828394
2761,142176.42751653772
2762,143047.44056687166
2763,160663.2151392406
2764,152015.97503349045
2765,251240.5559306412
2766,149116.6757501724
2767,87697.90029324895
2768,127914.90336605608
2769,134750.27227751788
2770,128746.73210165658
2771,108458.96495150687
2772,110051.06566867979
2773,191080.1720729693
2774,141858.35008356645
2775,114411.08240146746
2776,140996.75123447113
2777,150500.86961806245
2778,93408.99292866426
2779,144153.78033980948
2780,82254.0776885022
2781,91644.94784696633
2782,105389.00770743005
2783,107271.92217378787
2784,125084.67017454095
2785,149616.3903914679
2786,73293.77568781942
2787,120050.46174489993
2788,84699.84910838603
2789,149055.40235164907
2790,93072.74960299715
2791,116459.782737189
2792,51000.99773098288
2793,178081.4686212791
2794,105029.24053713458
2795,122934.8436240675
2796,96226.70347269236
2797,202733.99358497924
2798,102100.2688696802
2799,113975.0844170321
2800,65329.18860567783
2801,107186.83595020001
2802,133208.3092357284
2803,158348.45709318173
2804,139979.20965247854
2805,98509.58573113458
2806,79694.16637006574
2807,145296.55526995505
2808,146650.3840642223
2809,132719.88849280652
2810,132226.85384544727
2811,153056.99354430888
2812,149562.27967420555
2813,149002.41192023302
2814,147469.4257196336
2815,85365.74224176428
2816,228914.75638235887
2817,159436.20617658147
2818,143482.5731442602
2819,184622.55022655963
2820,147279.1810757314
2821,107265.2536622431
2822,201278.50366450517
2823,313807.76734319667
2824,170321.99386499217
2825,144371.03037811944
2826,134138.17325079854
2827,130839.04847047155
2828,231537.0415852271
2829,192194.81888454265
2830,229580.93921905567
2831,179036.82046158426
2832,232872.20837639953
2833,319448.6323500219
2834,229147.59168811727
2835,237283.76699937042
2836,194466.5003083318
2837,138736.8846794279
2838,146101.40080408336
2839,177002.53025490404
2840,200279.47093403057
2841,203869.4037141715
2842,224958.125121677
2843,152945.5577594827
2844,152317.46461967495
2845,127070.79985809888
2846,214554.35790656763
2847,207813.4006340025
2848,197387.0398943852
2849,196846.29369051167
2850,260167.84883007623
2851,216305.56755111998
2852,226271.0979641797
2853,240511.68881213263
2854,138028.2840293133
2855,191112.19764526185
2856,200758.69994895207
2857,188982.46884782094
2858,192148.08941657632
2859,125430.81708499968
2860,131775.4408602077
2861,125941.64789248357
2862,190476.17255547433
2863,117498.47123364656
2864,246842.83661578072
2865,147715.00625644485
2866,134993.25022989316
2867,100127.48937641646
2868,89831.53586191911
2869,104760.03292920385
2870,128815.53741343072
2871,90498.51190592401
2872,55461.6310934319
2873,92861.56566226784
2874,130638.98097039276
2875,128491.81017348448
2876,158008.45484988627
2877,152781.3776431576
2878,164293.0056938843
2879,138128.93019914458
2880,100381.18435839373
2881,144821.60916998543
2882,190140.04400504916
2883,202895.14325149014
2884,200138.33983800228
2885,203266.50033012725
2886,247628.61371659325
2887,86510.07349412615
2888,145705.82249689946
2889,54077.65838147039
2890,76682.6428704483
2891,138804.85370650332
2892,42616.32405395742
2893,68617.30468255437
2894,65389.37714474762
2895,332123.2469510794
2896,280549.37567409966
2897,210741.2655219187
2898,143737.0956523046
2899,206263.67337737282
2900,157033.5683956762
2901,224557.4194286676
2902,176227.5868302929
2903,334898.4751607105
2904,323512.08760661574
2905,105794.43864494679
2906,183692.47787779628
2907,113100.14918385127
2908,132292.11768399773
2909,154322.5134763921
2910,78451.21457482324
2911,81772.43548291239
2912,155068.44683972996
2913,82966.89482301215
2914,79430.31673621436
2915,85203.73235179548
2916,83620.56503992056
2917,153885.17905604356
2918,119125.61517391326
2919,214317.1681221678
